egid,gkat,height_raw_gvol,height_raw_gastw,computed_height,height_source
,1020.0,19.674418604651162,15.0,19.674418604651162,volume_math
,1080.0,,,0.0,ignore
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,1020.0,5.606060606060606,10.0,5.606060606060606,volume_math
,1060.0,5.241071428571429,,5.241071428571429,volume_math
,,,,6.0,absolute_fallback
,1060.0,,6.0,6.0,floors_math
,1020.0,11.658536585365853,7.5,11.658536585365853,volume_math
,1060.0,5.51440329218107,3.0,5.51440329218107,volume_math
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,1020.0,13.772117962466488,10.0,13.772117962466488,volume_math
,1020.0,10.902735562310031,7.5,10.902735562310031,volume_math
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
